address,total_fills,close_fill_count,open_fill_count,nonzero_closedPnl_count,nonzero_closedPnl_ratio,close_like_cluster_score,large_close_ratio,dir_distribution
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,37747,20435,16805,20884,0.5532625109280208,0.5473150184120592,0.17108644395581105,"{'Open Long': 9128, 'Close Short': 9518, 'Close Long': 10917, 'Open Short': 7677, 'Long > Short': 250, 'Short > Long': 257}"
0xbb828515677729c4db2f790a52cf14b1c659e19f,51873,23012,27635,24179,0.4661191756790623,0.45487054922599424,0.07179071964220307,"{'Open Short': 15286, 'Long > Short': 610, 'Close Short': 10548, 'Open Long': 12349, 'Short > Long': 616, 'Close Long': 12464}"
0xdcac85ecae7148886029c20e661d848a4de99ce2,21511,10958,10401,11104,0.5162010134349867,0.5128074008646739,0.2922225837943378,"{'Close Short': 9186, 'Open Short': 8901, 'Open Long': 1500, 'Short > Long': 77, 'Close Long': 1772, 'Long > Short': 75}"
0xfc8c156428a8e48cb8d0356db16e59bec4c0ecea,4184,3083,1078,3092,0.7390057361376673,0.7379302103250478,0.1505736137667304,"{'Close Long': 2519, 'Open Long': 871, 'Long > Short': 15, 'Open Short': 207, 'Close Short': 564, 'Short > Long': 8}"
0x348e5365acfa48a26ada7da840ca611e29c950ef,45408,24729,20211,25171,0.5543296335447498,0.5494626497533475,0.20110993657505286,"{'Open Short': 6321, 'Close Long': 17660, 'Close Short': 7069, 'Long > Short': 225, 'Open Long': 13890, 'Short > Long': 243}"
0x2b4a05e0065fc549a6cdd82307733df8982304cd,2351,1267,984,1364,0.5801786473840919,0.5595491280306253,0.011909825606125054,"{'Close Long': 761, 'Close Short': 506, 'Open Long': 519, 'Open Short': 465, 'Short > Long': 51, 'Long > Short': 49}"
0x25c2af0a3b330abe23f1cb8ed702c204509e0cf1,2857,839,2007,850,0.2975148757437872,0.29558977948897447,0.25971298564928247,"{'Open Short': 1775, 'Long > Short': 8, 'Close Short': 719, 'Close Long': 120, 'Open Long': 232, 'Short > Long': 3}"
0xaa42ef689517296623a8ff40a21eefd921db51ef,4700,2550,2075,2625,0.5585106382978723,0.550531914893617,0.4723404255319149,"{'Open Long': 1316, 'Open Short': 759, 'Close Long': 988, 'Close Short': 1562, 'Long > Short': 42, 'Short > Long': 33}"
0xac7476e14f768e3e67c195e79c2490dd20c70127,30249,15400,14747,15498,0.5123475156203511,0.5107276273595822,0.26992627855466295,"{'Close Short': 6008, 'Open Short': 5293, 'Open Long': 9454, 'Close Long': 9392, 'Short > Long': 57, 'Long > Short': 45}"
0x1c1083932ea9a1289ad332573c1af99bb6679ff4,2805,1286,1448,1356,0.4834224598930481,0.47094474153297683,0.3664884135472371,"{'Open Long': 749, 'Open Short': 699, 'Short > Long': 34, 'Long > Short': 37, 'Close Short': 685, 'Close Long': 601}"
0x6da22bdd4ed69704c4912ced8ba988e93e6b0a83,9595,5633,3714,5878,0.6126107347576863,0.599843668577384,0.4286607608129234,"{'Open Long': 2141, 'Close Long': 2397, 'Close Short': 3236, 'Short > Long': 125, 'Open Short': 1573, 'Long > Short': 123}"
0x644f7170fae9d4d173d9217f03b7a77e22ed98f1,27882,14689,12729,15052,0.5398464959472061,0.5333369198766229,0.05430026540420343,"{'Close Short': 6997, 'Open Long': 6157, 'Close Long': 7692, 'Open Short': 6572, 'Long > Short': 246, 'Short > Long': 218}"
0x6f90d048a511626ba5a6425db17f377826df336a,12106,6816,4727,7363,0.6082108045597224,0.5856187014703453,0.007599537419461424,"{'Close Short': 2492, 'Open Short': 2255, 'Open Long': 2472, 'Close Long': 4324, 'Long > Short': 280, 'Short > Long': 283}"
0x2ad7672c2990107b8fd8130d896d5bdd2aa4a6b9,6498,3313,2999,3498,0.5383194829178208,0.5240843336411203,0.055863342566943676,"{'Open Short': 950, 'Close Long': 2417, 'Open Long': 2049, 'Close Short': 896, 'Short > Long': 95, 'Long > Short': 91}"
0x40807775adde2aaf026722bd40c05728eb8f0b1c,3214,2452,755,2459,0.7650902302426882,0.7640012445550715,0.5205351586807716,"{'Close Long': 1945, 'Close Short': 507, 'Open Short': 481, 'Open Long': 274, 'Short > Long': 6, 'Long > Short': 1}"
0xb6bf1eab724da50cc99e9489f4523de277d815b7,3649,2029,1508,2140,0.5864620443957248,0.5712523979172376,0.46588106330501505,"{'Close Short': 1037, 'Close Long': 992, 'Open Long': 1019, 'Open Short': 489, 'Long > Short': 56, 'Short > Long': 56}"
0xc08e45a5476582835c7c59a8239c932e5639490c,3409,1898,1419,1989,0.5834555588149017,0.5701085362276328,0.43502493399823994,"{'Close Short': 858, 'Close Long': 1040, 'Open Long': 1105, 'Open Short': 314, 'Long > Short': 51, 'Short > Long': 41}"
0x98daeaed62a12b1a882f515416d358254f166de1,20387,13001,6798,13487,0.6615490263403149,0.6496296659636043,0.04610781380291362,"{'Close Long': 7577, 'Close Short': 5424, 'Short > Long': 268, 'Open Short': 3122, 'Open Long': 3676, 'Long > Short': 320}"
0x091144e651b334341eabdbbbfed644ad0100023e,6478,5905,526,5926,0.9147885149737573,0.9131676443346712,0.8746526705773386,"{'Close Short': 5890, 'Open Short': 510, 'Short > Long': 4, 'Long > Short': 3, 'Close Long': 15, 'Open Long': 16, 'Buy': 26, 'Sell': 14}"
0x55f389689b39fdd29d063f8b1aa776666a2dd788,4709,2276,2279,2430,0.5160331280526651,0.49968146103206623,0.0033977489912932683,"{'Open Long': 1266, 'Close Long': 1285, 'Long > Short': 77, 'Open Short': 1013, 'Close Short': 991, 'Short > Long': 77}"
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,1457,601,830,601,0.4124914207275223,0.4124914207275223,0.32944406314344543,"{'Open Long': 727, 'Close Short': 128, 'Close Long': 473, 'Open Short': 103, 'Buy': 26}"
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,1433,1026,407,1026,0.7159804605722261,0.7159804605722261,0.7006280530355897,"{'Close Short': 806, 'Open Short': 223, 'Close Long': 220, 'Open Long': 184}"
0x056ba834114908fc6093a9206c0c3453ad73d2df,1550,245,1305,245,0.15806451612903225,0.15806451612903225,0.15096774193548387,"{'Open Long': 1305, 'Close Long': 245}"
0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,3065,0,0,1862,0.6075040783034258,0.3037520391517129,0.0,"{'Sell': 1862, 'Buy': 1203}"
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,2578,1061,1473,1102,0.42746314972847166,0.419511249030256,0.009697439875872769,"{'Open Long': 1237, 'Close Long': 896, 'Long > Short': 22, 'Open Short': 236, 'Close Short': 165, 'Short > Long': 22}"
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,93838,49408,43860,49918,0.5319593341716575,0.5292418849506597,0.130075236045099,"{'Open Long': 18197, 'Close Short': 29355, 'Close Long': 20053, 'Open Short': 25663, 'Long > Short': 283, 'Short > Long': 287}"
0xb1c517a30cb7cea401a538f6ac8160e75bba65dd,8259,5831,2305,5924,0.7172781208378738,0.7116478992614117,0.08511926383339387,"{'Close Long': 4085, 'Close Short': 1746, 'Open Short': 744, 'Open Long': 1561, 'Long > Short': 79, 'Short > Long': 44}"
0x24a126962fe500e557f1019eac2e9bdf92a22f5f,3346,1689,1657,1689,0.5047818290496114,0.5047818290496114,0.3517632994620442,"{'Open Long': 1657, 'Close Long': 891, 'Close Short': 798}"
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,3662,3662,0,3662,1.0,1.0,1.0,{'Close Long': 3662}
0x727956612a8700627451204a3ae26268bd1a1525,10277,5587,3877,6391,0.6218740877688042,0.5827576140897149,0.02267198598812883,"{'Close Long': 3670, 'Open Short': 1562, 'Long > Short': 408, 'Short > Long': 405, 'Open Long': 2315, 'Close Short': 1917}"
0x848b6b4307ed911b52b67e9d5c6aa311431de388,3568,2270,1199,2367,0.663396860986547,0.6498038116591929,0.3780829596412556,"{'Close Short': 859, 'Close Long': 1411, 'Open Short': 567, 'Open Long': 632, 'Short > Long': 50, 'Long > Short': 49}"
0x37dc4d2c58c63a296f720e6ebf1419e83d74a4b3,2237,1219,907,1327,0.5932051855163165,0.5690657130084935,0.022798390701832812,"{'Open Short': 444, 'Close Short': 407, 'Short > Long': 56, 'Open Long': 463, 'Long > Short': 55, 'Close Long': 812}"
0x3408125b89876b5fb0df73fa659b47503e3037bd,7061,3957,2848,4210,0.5962328282113015,0.5783175187650474,0.35519048293442856,"{'Close Short': 1687, 'Open Long': 1723, 'Short > Long': 121, 'Open Short': 1125, 'Close Long': 2270, 'Long > Short': 135}"
0x0a06ec6754b628be489b2c40bba20c8580392a7b,15207,8655,6535,8670,0.570132175971592,0.5696389820477412,0.20260406391793254,"{'Close Long': 3966, 'Open Short': 3915, 'Open Long': 2620, 'Close Short': 4689, 'Short > Long': 9, 'Long > Short': 8}"
0x95ec5e928c0a71815ec6ec148991a5a607b9b88a,1775,0,0,734,0.4135211267605634,0.2067605633802817,0.0,"{'Buy': 1041, 'Sell': 734}"
0xee772e29e31b9972e1b683b04944bd9937ac0304,10088,5901,3949,6137,0.6083465503568596,0.5966494845360825,0.4300158604282316,"{'Open Long': 2298, 'Close Long': 2717, 'Close Short': 3184, 'Short > Long': 123, 'Open Short': 1651, 'Long > Short': 115}"
0xf2f5890897988c4f3c46e9b2b313936674d32b2e,2274,1511,762,1512,0.6649076517150396,0.6646877748460862,0.5712401055408971,"{'Open Long': 596, 'Close Long': 1207, 'Close Short': 304, 'Open Short': 166, 'Short > Long': 1}"
0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,7629,3580,3494,4109,0.538602700222834,0.5039323633503736,0.0005243151133831433,"{'Open Short': 1804, 'Close Short': 1696, 'Short > Long': 278, 'Open Long': 1690, 'Long > Short': 277, 'Close Long': 1884}"
0x7cc0b0049faddc405da8494ac67737975c757480,7273,1937,4453,2820,0.387735459920253,0.32703148631926304,0.25257802832393783,"{'Close Short': 1936, 'Sell': 882, 'Short > Long': 1, 'Close Long': 1, 'Open Short': 4453}"
0x29eb62882a8bd104a64400a2971d0d6881777043,1843,1785,58,1785,0.9685295713510581,0.9685295713510581,0.9685295713510581,"{'Close Short': 1637, 'Open Long': 58, 'Close Long': 148}"
0xa1e03bcb1a36da135ca61b86dd1d6da9a9357489,1624,996,628,996,0.6133004926108374,0.6133004926108374,0.5763546798029556,"{'Open Short': 140, 'Close Long': 752, 'Open Long': 488, 'Close Short': 244}"
0xe1502e7ddc88d30ecf94ffaa9c9e779e8e08ae8d,26867,11352,10211,16601,0.6178955596084416,0.520210667361447,0.04842371682733465,"{'Short > Long': 2658, 'Open Long': 4739, 'Close Short': 5876, 'Open Short': 5472, 'Close Long': 5476, 'Long > Short': 2646}"
0x7a6d5fc57f6906f337c48fe2763c3a501304f79c,1722,375,1347,375,0.21777003484320556,0.21777003484320556,0.20847851335656215,"{'Open Short': 1347, 'Close Short': 375}"
0x5fb096e3fe7da58aebb47d73cafaf039a1800661,2215,1043,1105,1109,0.5006772009029345,0.4857787810383747,0.41128668171557564,"{'Close Long': 525, 'Open Long': 670, 'Open Short': 435, 'Close Short': 518, 'Short > Long': 34, 'Long > Short': 33}"
0xfd33c784acd820bb892e6157583d7f704fdaf2f7,6832,3698,3048,3782,0.5535714285714286,0.547423887587822,0.45140515222482436,"{'Close Long': 1880, 'Open Short': 830, 'Close Short': 1818, 'Long > Short': 37, 'Short > Long': 49, 'Open Long': 2218}"
0x2db6f50126cf628c138de573a13ca3fcd2e22ed4,6567,3602,2889,3675,0.559616263133851,0.5540581696360591,0.5058626465661642,"{'Close Long': 1452, 'Short > Long': 37, 'Close Short': 2150, 'Open Long': 2070, 'Open Short': 819, 'Long > Short': 39}"
0x9217a5ae00415f38a71fc4361624d7422b53b895,1654,871,783,871,0.526602176541717,0.526602176541717,0.35066505441354295,"{'Open Short': 465, 'Close Long': 388, 'Close Short': 483, 'Open Long': 318}"
0xb4d6fe0f1504a55c65a986ef55b9148a6f0dae7a,2071,794,868,1183,0.5712216320618059,0.47730564944471265,0.0,"{'Open Long': 370, 'Close Long': 395, 'Long > Short': 202, 'Open Short': 498, 'Close Short': 399, 'Short > Long': 207}"
0xc5ed4501500fcbfb2b88fb7f0aa52f834ed44346,9255,3840,3428,5072,0.5480280929227445,0.4814694759589411,0.00864397622906537,"{'Open Short': 2670, 'Sell': 837, 'Close Short': 2469, 'Buy': 749, 'Short > Long': 202, 'Long > Short': 199, 'Open Long': 758, 'Close Long': 1371}"
0xe13c095580cf6fcb9c087308668062b76b4939e2,12217,5937,4762,7407,0.6062863223377262,0.5461242530899566,0.022673324056642383,"{'Close Long': 3178, 'Close Short': 2759, 'Long > Short': 758, 'Open Short': 2580, 'Short > Long': 760, 'Open Long': 2182}"
0x7fe8cfe481ec2f702692a9152e3f002f3e417ac6,7071,2137,4934,2137,0.30222033658605574,0.30222033658605574,0.22599349455522558,"{'Open Long': 4934, 'Close Long': 2137}"
0x4a1b3580f7ac72bc54175f05b76092eeb7a266aa,9272,4942,3910,5348,0.5767903364969802,0.5548964624676445,0.0010785159620362382,"{'Close Long': 2846, 'Open Long': 2204, 'Close Short': 2096, 'Short > Long': 211, 'Long > Short': 209, 'Open Short': 1706}"
0x223537ac9a856c31f4043e86ced86bb29f06653e,12321,6488,4632,7670,0.6225144062981901,0.5745475204934665,0.04707410112815518,"{'Close Long': 4146, 'Open Long': 2531, 'Open Short': 2101, 'Short > Long': 601, 'Close Short': 2342, 'Long > Short': 600}"
0xa880d6cc607a05ea617307ab3b0d335e8d8424ee,4224,2379,1660,2560,0.6060606060606061,0.5846354166666667,0.006865530303030303,"{'Open Short': 975, 'Close Long': 1175, 'Open Long': 685, 'Close Short': 1204, 'Short > Long': 92, 'Long > Short': 93}"
0xb2b1d1a7a034d9209a627e754ebb8d24988ca23a,5695,3446,2058,3636,0.6384547848990343,0.6217734855136084,0.2626865671641791,"{'Close Short': 924, 'Open Short': 961, 'Open Long': 1097, 'Short > Long': 101, 'Close Long': 2522, 'Long > Short': 90}"
0x440888714a6afed60ff44e9975a96e6a36f7fac4,3086,1486,1600,1486,0.48152948801036943,0.48152948801036943,0.28353856124432925,"{'Open Long': 1600, 'Close Long': 1486}"
0x492322b1fca1ab301a103b716a243b20cb3001aa,3112,1268,1801,1294,0.4158097686375321,0.4116323907455013,0.0009640102827763496,"{'Open Long': 1135, 'Close Long': 672, 'Open Short': 666, 'Close Short': 596, 'Long > Short': 23, 'Short > Long': 20}"
0x38f96bba487a628d2a84afc3fe5c7d77eb07cb04,3862,1816,2035,1827,0.47307094769549457,0.4716468151216986,0.20429829104091143,"{'Open Short': 2015, 'Close Short': 1714, 'Short > Long': 6, 'Open Long': 20, 'Close Long': 102, 'Long > Short': 5}"
0xc462100b6907393884947a29c7b32778dc465d75,7985,4729,2991,4993,0.6252974326862868,0.6087664370695054,0.4161552911709455,"{'Short > Long': 124, 'Close Short': 2152, 'Open Long': 2028, 'Long > Short': 141, 'Open Short': 963, 'Close Long': 2577}"
0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,14949,8279,6557,8379,0.5605057194461168,0.5571610141146566,0.0089638102883136,"{'Open Short': 4196, 'Close Short': 5337, 'Short > Long': 57, 'Open Long': 2361, 'Close Long': 2942, 'Long > Short': 56}"
0x52fef6c616763f52c1acbe4e85ff9d994cc310b3,1364,709,655,709,0.5197947214076246,0.5197947214076246,0.39296187683284456,"{'Close Long': 544, 'Open Short': 130, 'Open Long': 525, 'Close Short': 165}"
0xe9d199fd55a2560e3193f330e017192316ecd2d3,7641,4365,3266,4375,0.572569035466562,0.5719146708546001,0.30283994241591417,"{'Close Long': 3284, 'Open Long': 1699, 'Close Short': 1081, 'Open Short': 1567, 'Long > Short': 5, 'Short > Long': 5}"
0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,3689,1834,1577,2100,0.5692599620493358,0.5332068311195446,0.0005421523448088912,"{'Close Long': 1051, 'Long > Short': 145, 'Short > Long': 133, 'Open Short': 817, 'Close Short': 783, 'Open Long': 760}"
0x362c5006ed0a405c35df4a138cb38d891f1a1a20,3173,1507,1408,1758,0.5540497951465491,0.5144973211471794,0.0018909549322407816,"{'Close Long': 875, 'Open Long': 586, 'Long > Short': 133, 'Close Short': 632, 'Short > Long': 125, 'Open Short': 822}"
0x4f235c15474f984504b0f188755021ae45c2fa65,2705,1157,1548,1157,0.4277264325323475,0.4277264325323475,0.18410351201478742,"{'Open Short': 1548, 'Close Short': 1157}"
0xd4c1f7e8d876c4749228d515473d36f919583d1d,9048,6284,2752,6296,0.695844385499558,0.6951812555260831,0.6655614500442086,"{'Open Short': 2293, 'Close Short': 6137, 'Open Long': 459, 'Sell': 10, 'Short > Long': 2, 'Close Long': 147}"
0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,9061,4504,4527,4534,0.5003862708310342,0.49873082441231653,0.31972188500165544,"{'Close Short': 826, 'Open Long': 3911, 'Close Long': 3678, 'Long > Short': 14, 'Short > Long': 16, 'Open Short': 616}"
0x8836307bc17178e02b9a36250d01d657e26745b3,6190,3507,2435,3754,0.6064620355411955,0.5865105008077545,0.41696284329563815,"{'Close Short': 1603, 'Close Long': 1904, 'Open Short': 706, 'Open Long': 1729, 'Short > Long': 120, 'Long > Short': 128}"
0x48ea62a2cc8391fbbe210e8ee89db573a8ec145f,6094,3313,2415,3651,0.5991138825073843,0.5713816869051527,0.03363964555300295,"{'Close Long': 1769, 'Open Short': 1331, 'Open Long': 1084, 'Close Short': 1544, 'Long > Short': 181, 'Short > Long': 185}"
0x5cf5f12f38f21e12fec16b81ca7ae990911bb6e4,5982,2986,2934,3047,0.5093614175860917,0.5042627883650953,0.4446673353393514,"{'Open Short': 2846, 'Close Short': 2884, 'Close Long': 102, 'Short > Long': 30, 'Open Long': 88, 'Long > Short': 32}"
0xb690c9aa2438723baf60f892fdd81797764e2d1b,1622,550,1050,572,0.3526510480887793,0.34586929716399506,0.21516646115906288,"{'Open Short': 533, 'Open Long': 517, 'Close Short': 350, 'Close Long': 200, 'Short > Long': 12, 'Long > Short': 10}"
0xab83abe96a71d235a90b8788940dbd1d3707b03b,3834,2041,1582,2250,0.5868544600938967,0.5595983307250914,0.23604590505998957,"{'Short > Long': 103, 'Long > Short': 108, 'Open Short': 893, 'Close Short': 855, 'Open Long': 689, 'Close Long': 1186}"
0x20f0f2c500472bba87d9d270aa7f0b1fe281d80f,7087,3971,2876,4207,0.5936221250176379,0.5769719204176662,0.3945251869620432,"{'Short > Long': 119, 'Close Short': 1962, 'Close Long': 2009, 'Open Long': 1972, 'Open Short': 904, 'Long > Short': 121}"
0xb3a38662575bdf1541013ce987934dba919851ea,9365,5276,4032,5331,0.5692471970101441,0.5663107314468767,0.07143619861185264,"{'Close Long': 4509, 'Open Long': 3569, 'Close Short': 767, 'Open Short': 463, 'Short > Long': 29, 'Long > Short': 28}"
0x3674dfce1c83ef21ee451d1c17d724796785ede7,3152,1478,1445,1706,0.541243654822335,0.5050761421319797,0.1557741116751269,"{'Close Short': 391, 'Open Long': 1078, 'Close Long': 1087, 'Long > Short': 109, 'Open Short': 367, 'Short > Long': 120}"
0x4ef1c5ae65ab5b37629b7aa523e7e95e7da528e3,1762,865,623,1134,0.6435868331441543,0.5672531214528944,0.00510783200908059,"{'Long > Short': 138, 'Close Short': 426, 'Short > Long': 136, 'Close Long': 439, 'Open Long': 323, 'Open Short': 300}"
0x6ba2ad09aa6629a423b59b71f3564d84ce66c001,4182,1711,2414,1768,0.42276422764227645,0.41594930655188905,0.027977044476327116,"{'Close Long': 755, 'Open Long': 967, 'Close Short': 956, 'Open Short': 1447, 'Long > Short': 28, 'Short > Long': 29}"
0xb8eb97eaed8367079894d2f1bed69bd220ec1dd5,5963,3848,2095,3868,0.6486667784672145,0.6469897702498743,0.017105483816870704,"{'Close Long': 3379, 'Open Long': 1254, 'Long > Short': 10, 'Close Short': 469, 'Open Short': 841, 'Short > Long': 10}"
0x80f80b9cbad775b4fb9d699d34f5c5acc4615bdb,1913,1216,696,1217,0.63617354939885,0.6359121798222687,0.5802404600104548,"{'Close Long': 747, 'Open Long': 548, 'Open Short': 148, 'Close Short': 469, 'Short > Long': 1}"
0x549237f733b669f83e2ad3db9abfccbf3b18b3ac,1575,961,614,961,0.6101587301587301,0.6101587301587301,0.5161904761904762,"{'Close Long': 748, 'Open Long': 483, 'Close Short': 213, 'Open Short': 131}"
0x5483dd0f8b7d2544a6ac14ba8659988178fd9f4a,3096,1395,1628,1467,0.4738372093023256,0.46220930232558144,0.05071059431524548,"{'Close Long': 572, 'Long > Short': 37, 'Open Short': 929, 'Open Long': 699, 'Close Short': 823, 'Short > Long': 36}"
0xd20dcbbfb5c17761abddf36d51bb288ce4e89365,2623,0,0,1373,0.5234464353793367,0.26172321768966833,0.0,"{'Buy': 1250, 'Sell': 1373}"
0x68d017f8c75d22af6a48aa6f2f697c658ec15599,1676,1018,657,1019,0.6079952267303103,0.6076968973747017,0.5507159904534606,"{'Close Long': 693, 'Open Long': 537, 'Open Short': 120, 'Close Short': 325, 'Short > Long': 1}"
0xf1d4d6e6990c4e848a607b9d5239da7f8780bc5a,1489,938,550,939,0.6306245802552048,0.6302887844190732,0.5782404298186703,"{'Close Long': 509, 'Open Short': 224, 'Open Long': 326, 'Close Short': 429, 'Short > Long': 1}"
0x8f8ce8014e0e41aab563627beede5b6861869fa2,1621,965,655,966,0.5959284392350401,0.595619987661937,0.5083281924737816,"{'Close Long': 520, 'Open Long': 539, 'Close Short': 445, 'Open Short': 116, 'Short > Long': 1}"
0xe4d933fb1e35c6e6a489ccc65561094e39efcb76,1462,903,558,904,0.6183310533515732,0.6179890560875514,0.5772913816689467,"{'Close Short': 365, 'Open Long': 364, 'Close Long': 538, 'Open Short': 194, 'Short > Long': 1}"
0x950931d24bfc8a4f80d1270dd337f438df38f488,2694,2113,580,2114,0.7847067557535263,0.784521158129176,0.7253155159613957,"{'Close Long': 1854, 'Open Long': 430, 'Close Short': 259, 'Open Short': 150, 'Short > Long': 1}"
0xffffffffffffffffffffffffffffffffffffffff,3795,0,0,1427,0.37602108036890647,0.18801054018445323,0.0,"{'Sell': 1427, 'Buy': 2368}"
0x856c35038594767646266bc7fd68dc26480e910d,2848,1295,1552,1296,0.4550561797752809,0.4548806179775281,0.44978932584269665,"{'Open Short': 1534, 'Close Short': 1151, 'Close Long': 144, 'Open Long': 18, 'Long > Short': 1}"
0xc412df12cf2d384fb38ba8af7ebd046a58f35d45,1462,776,685,777,0.5314637482900136,0.5311217510259918,0.48632010943912446,"{'Close Long': 460, 'Open Short': 147, 'Open Long': 538, 'Close Short': 316, 'Short > Long': 1}"
0x7fa6cb4cb0d8cfe1eeb3af714dfd46bc1ffab074,1405,839,564,841,0.598576512455516,0.5978647686832741,0.49466192170818507,"{'Close Long': 708, 'Close Short': 131, 'Open Long': 489, 'Open Short': 75, 'Long > Short': 1, 'Short > Long': 1}"
0x6beffb9bec3364ae579fa7cb864effefa7bf2695,16009,7280,8709,7300,0.4559935036541945,0.4553688550190518,0.3925292023236929,"{'Open Long': 4796, 'Open Short': 3913, 'Close Long': 4945, 'Long > Short': 10, 'Close Short': 2335, 'Short > Long': 10}"
0x2a3fe860cc726e7d0f2c3215608ff338486344f4,2175,1090,1085,1090,0.5011494252873563,0.5011494252873563,0.4335632183908046,"{'Open Short': 896, 'Close Short': 953, 'Open Long': 189, 'Close Long': 137}"
0xedb8145c53544f67b6decb6146c02de08c380af8,5478,2807,2546,2925,0.5339539978094195,0.5231836436655715,0.4505293902884264,"{'Open Short': 2401, 'Close Short': 2646, 'Open Long': 145, 'Close Long': 161, 'Long > Short': 62, 'Short > Long': 63}"
0x49ba9baa20d355ba042af2be9772d2b2cd892f44,9846,5958,3657,6187,0.628377005890717,0.6167479179362177,0.013203331302051594,"{'Close Long': 4295, 'Open Long': 1996, 'Long > Short': 116, 'Open Short': 1661, 'Short > Long': 115, 'Close Short': 1663}"
0x7fdafde5cfb5465924316eced2d3715494c517d1,5235,1875,2852,1875,0.35816618911174786,0.35816618911174786,0.35721107927411655,"{'Open Short': 2820, 'Close Short': 1837, 'Close Long': 38, 'Open Long': 32, 'Buy': 508}"
0x72cb918356c4f6d3f1b2e532928110ba6995f139,6203,2744,3142,2969,0.47863936804771884,0.4605029824278575,0.04239883927132033,"{'Open Long': 9, 'Sell': 225, 'Close Short': 2713, 'Open Short': 3133, 'Close Long': 31, 'Buy': 92}"
0x4b39663c302dc3fd42d1328a87f5903901168015,2282,982,1227,1055,0.46231375985977213,0.44631901840490795,0.37072743207712533,"{'Open Long': 658, 'Close Long': 485, 'Open Short': 569, 'Long > Short': 40, 'Close Short': 497, 'Short > Long': 33}"
0x2ba553d9f990a3b66b03b2dc0d030dfc1c061036,11835,7201,3453,8382,0.7082382762991128,0.6583438952260245,0.5286016054076891,"{'Close Long': 4823, 'Open Long': 3376, 'Close Short': 2378, 'Sell': 1179, 'Long > Short': 2, 'Open Short': 77}"
0x29bf1706478b99aabee227b33853cac98c8f44db,8487,4975,3295,5189,0.6114056792741841,0.5987981618946625,0.4488040532579239,"{'Close Short': 2776, 'Open Short': 1251, 'Open Long': 2044, 'Long > Short': 107, 'Close Long': 2199, 'Short > Long': 110}"
0x7839e2f2c375dd2935193f2736167514efff9916,8598,3493,4851,3743,0.43533379855780413,0.4207955338450803,0.019539427773900907,"{'Close Short': 1512, 'Open Long': 2403, 'Close Long': 1981, 'Open Short': 2448, 'Short > Long': 126, 'Long > Short': 128}"
0x6841d054382a35308004089646cc0dc078fc40b5,6312,3416,2518,3781,0.5990177439797212,0.5701045627376427,0.012991128010139416,"{'Close Short': 1504, 'Short > Long': 189, 'Open Long': 1148, 'Long > Short': 189, 'Open Short': 1370, 'Close Long': 1912}"
0x762609396e425be0c3a5dba96a4a4d457b2a22ce,2374,1191,906,1459,0.6145745577085089,0.5581297388374052,0.37110362257792756,"{'Open Short': 814, 'Close Short': 1037, 'Short > Long': 142, 'Long > Short': 135, 'Open Long': 92, 'Close Long': 154}"
0x339030695894d065719b8ee501459a467ef1388a,9053,2003,6875,2177,0.2404727714569756,0.23086269744835966,0.0,"{'Open Long': 2712, 'Close Long': 1011, 'Long > Short': 90, 'Open Short': 4163, 'Close Short': 992, 'Short > Long': 85}"
0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,2762,1199,1300,1451,0.5253439536567704,0.47972483707458363,0.0003620564808110065,"{'Close Short': 533, 'Short > Long': 127, 'Open Long': 494, 'Close Long': 666, 'Long > Short': 136, 'Open Short': 806}"
0x29998ebd5be758fdaa06f0ef48d6c890978b65de,1657,110,1545,112,0.0675920337960169,0.06698853349426676,0.060350030175015085,"{'Close Long': 110, 'Open Long': 1545, 'Sell': 2}"
0x54e3f54df4b10ff63f7284733ed735e8e1507c20,3396,1785,1388,2008,0.591283863368669,0.5584511189634864,0.0,"{'Open Long': 655, 'Close Long': 961, 'Open Short': 733, 'Close Short': 824, 'Short > Long': 109, 'Long > Short': 114}"
0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,3042,1505,1286,1751,0.5756081525312294,0.5351742274819198,0.0006574621959237344,"{'Short > Long': 123, 'Open Long': 536, 'Close Long': 857, 'Long > Short': 128, 'Open Short': 750, 'Close Short': 648}"
0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,4881,1743,2983,1894,0.38803523868059825,0.3725670969063717,0.0,"{'Close Short': 874, 'Short > Long': 81, 'Open Long': 1032, 'Close Long': 869, 'Long > Short': 74, 'Open Short': 1951}"
0xbb475febf78b528f4f0d4ae1a12541406565199c,2963,1767,1168,1795,0.605804927438407,0.6010799865001688,0.03476206547418157,"{'Open Long': 492, 'Close Long': 780, 'Long > Short': 14, 'Open Short': 676, 'Close Short': 987, 'Short > Long': 14}"
